head_UMLS_CUI	relation	tail_UMLS_CUI
C0038013	NDFRT	C0977744
C3203358	NDFRT	C0065864
C0013221	NDFRT	C0705278
C0978592	NDFRT	C0003873
C0002878	NDFRT	C3255108
C0013238	NDFRT	C4282061
C0919267	NDFRT	C1586682
C0976939	NDFRT	C0028734
C0036508	NDFRT	C0785570
C0009443	NDFRT	C0773473
C0036341	NDFRT	C0688308
C0546861	NDFRT	C0042138
C0002963	NDFRT	C0688626
C0011860	NDFRT	C0694209
C0013238	NDFRT	C0981728
C0038941	NDFRT	C0975337
C0014836	NDFRT	C0975401
C0032326	NDFRT	C0980468
C0020437	NDFRT	C1161470
C3883331	NDFRT	C0018190
C0525046	NDFRT	C0031935
C0029882	NDFRT	C0704832
C0032914	NDFRT	C0974616
C0005943	NDFRT	C0975335
C0027497	NDFRT	C0688498
C0011389	NDFRT	C1162189
C0162627	NDFRT	C0037531
C0004623	NDFRT	C0690471
C0011991	NDFRT	C3884837
C0009766	NDFRT	C0976588
C0038358	NDFRT	C3887756
C0022568	NDFRT	C0688498
C4306115	NDFRT	C0037199
C0243002	NDFRT	C3249117
C0006434	NDFRT	C0775082
C0085426	NDFRT	C0688390
C0003811	NDFRT	C4074397
C3191840	NDFRT	C0014544
C0042963	NDFRT	C0689944
C0020640	NDFRT	C2826076
C0020538	NDFRT	C0709759
C0014358	NDFRT	C0974723
C4541692	NDFRT	C0036983
C0976794	NDFRT	C0085215
C0018802	NDFRT	C1964730
C0022661	NDFRT	C0058135
C0776374	NDFRT	C0033700
C0006266	NDFRT	C0980603
C0035457	NDFRT	C2747545
C0042029	NDFRT	C0974339
C0020619	NDFRT	C0976789
C0025322	NDFRT	C1168784
C0878773	NDFRT	C3474327
C0009443	NDFRT	C0981178
C2937421	NDFRT	C3162896
C0039240	NDFRT	C1585141
C0003811	NDFRT	C1814026
C0149778	NDFRT	C0975324
C0017181	NDFRT	C0975669
C0085396	NDFRT	C1948899
C0013238	NDFRT	C3887838
C0036341	NDFRT	C2946973
C1458155	NDFRT	C0978124
C0976671	NDFRT	C0018794
C0024141	NDFRT	C0874212
C0001144	NDFRT	C0688360
C0689729	NDFRT	C0015967
C0042109	NDFRT	C0546853
C0010037	NDFRT	C0980221
C0021368	NDFRT	C1815885
C0027497	NDFRT	C2955220
C0021400	NDFRT	C0216660
C0389169	NDFRT	C1112209
C3495559	NDFRT	C3191286
C0018834	NDFRT	C0795367
C0004626	NDFRT	C0975442
C0003175	NDFRT	C4073545
C0020538	NDFRT	C4017875
C0004626	NDFRT	C1964287
C0007684	NDFRT	C4281839
C0013336	NDFRT	C2683655
C0038013	NDFRT	C3179547
C0024473	NDFRT	C3819009
C0015967	NDFRT	C0978326
C3536838	NDFRT	C0018889
C4082787	NDFRT	C0027497
C0004239	NDFRT	C0994950
C0037278	NDFRT	C0975529
C0040046	NDFRT	C0977421
C0035435	NDFRT	C4529675
C0022661	NDFRT	C2346190
C0689116	NDFRT	C0033775
C0014358	NDFRT	C2719526
C0038814	NDFRT	C0691958
C0700345	NDFRT	C1176487
C0982891	NDFRT	C0037011
C0974647	NDFRT	C0013221
C0009326	NDFRT	C0976112
C0002962	NDFRT	C0708029
C0007684	NDFRT	C0027519
C0035457	NDFRT	C1813805
C0004238	NDFRT	C4048608
C0006287	NDFRT	C0712336
C0001623	NDFRT	C0770559
C0032897	NDFRT	C0169964
C0036271	NDFRT	C0981299
C0013604	NDFRT	C0936207
C0033740	NDFRT	C0980543
C0000771	NDFRT	C0053156
C0004623	NDFRT	C0975706
C0018133	NDFRT	C0688441
C0688340	NDFRT	C0006818
C0979347	NDFRT	C0036117
C0977618	NDFRT	C0035435
C0005586	NDFRT	C0977057
C0026948	NDFRT	C3847981
C0013395	NDFRT	C0976394
C0034012	NDFRT	C0939648
C0003873	NDFRT	C1827446
C0042963	NDFRT	C0692173
C0040259	NDFRT	C0126169
C0030193	NDFRT	C0008454
C0009443	NDFRT	C0006246
C3194679	NDFRT	C0009326
C0979749	NDFRT	C0013604
C0027145	NDFRT	C0980700
C0037188	NDFRT	C0974651
C0980351	NDFRT	C0031090
C0030193	NDFRT	C0691677
C0036341	NDFRT	C2719334
C0149721	NDFRT	C0974839
C0038160	NDFRT	C0975692
C0035457	NDFRT	C0041031
C0042029	NDFRT	C0813202
C0007134	NDFRT	C0694368
C0023610	NDFRT	C0034012
C0011860	NDFRT	C0977806
C0011581	NDFRT	C2740393
C0000771	NDFRT	C0774445
C0018790	NDFRT	C0975181
C3668784	NDFRT	C0010346
C0035222	NDFRT	C0689572
C0978415	NDFRT	C0037274
C0014544	NDFRT	C0980846
C0589887	NDFRT	C0032787
C0979025	NDFRT	C0014863
C0013386	NDFRT	C0981123
C0000771	NDFRT	C4074399
C0085166	NDFRT	C1630659
C0975171	NDFRT	C0017181
C0042963	NDFRT	C0977685
C0268483	NDFRT	C4519797
C0004623	NDFRT	C0781516
C1458155	NDFRT	C0978381
C0020538	NDFRT	C0979922
C0035457	NDFRT	C0724679
C1956346	NDFRT	C3692518
C0032914	NDFRT	C3887796
C0030319	NDFRT	C0979848
C0004096	NDFRT	C0709784
C0040517	NDFRT	C0979388
C0981210	NDFRT	C0029882
C0004623	NDFRT	C4048716
C0036920	NDFRT	C0982233
C0690406	NDFRT	C0751861
C0003469	NDFRT	C0688237
C0018889	NDFRT	C0690516
C0032961	NDFRT	C1815657
C0018834	NDFRT	C0978317
C1458155	NDFRT	C0976787
C0014544	NDFRT	C0886883
C0003469	NDFRT	C3692256
C2586674	NDFRT	C0040038
C0020557	NDFRT	C0354648
C0020542	NDFRT	C3249117
C0029882	NDFRT	C0786370
C0004239	NDFRT	C0709760
C0003873	NDFRT	C3860180
C0035854	NDFRT	C2723060
C0013336	NDFRT	C1273043
C0011860	NDFRT	C0061323
C0023219	NDFRT	C1644174
C0039103	NDFRT	C0689576
C0162627	NDFRT	C1965879
C0020538	NDFRT	C1341011
C0009663	NDFRT	C3268226
C0027051	NDFRT	C0690746
C0011633	NDFRT	C0977142
C0037278	NDFRT	C0795582
C0014556	NDFRT	C0979499
C0037286	NDFRT	C3249479
C0042510	NDFRT	C3887887
C0085437	NDFRT	C0978881
C0032024	NDFRT	C0303760
C0036508	NDFRT	C0974949
C0003578	NDFRT	C0994337
C0042963	NDFRT	C0977345
C0039590	NDFRT	C4083189
C1711788	NDFRT	C0037199
C0162627	NDFRT	C0975321
C1261473	NDFRT	C0689644
C0004623	NDFRT	C0978213
C0020538	NDFRT	C0690644
C0001122	NDFRT	C0887700
C0691063	NDFRT	C0014544
C0043483	NDFRT	C0038166
C0016204	NDFRT	C0993233
C0977606	NDFRT	C0001623
C0042875	NDFRT	C1572805
C0029408	NDFRT	C0974603
C0011616	NDFRT	C0981502
C1586682	NDFRT	C1458155
C4048670	NDFRT	C0034531
C3475340	NDFRT	C0018133
C0688487	NDFRT	C0016509
C0036508	NDFRT	C0980420
C0038941	NDFRT	C4048625
C0014836	NDFRT	C0008806
C0014544	NDFRT	C3152457
C0029456	NDFRT	C2726867
C0011615	NDFRT	C4080157
C0011615	NDFRT	C3555176
C1443700	NDFRT	C0029458
C0037769	NDFRT	C0590817
C0027412	NDFRT	C0978495
C1527311	NDFRT	C0978343
C0042109	NDFRT	C1364797
C0002499	NDFRT	C0149778
C0039240	NDFRT	C0690193
C0029927	NDFRT	C0977238
C0038160	NDFRT	C0691744
C0005943	NDFRT	C0975366
C0919267	NDFRT	C3183457
C0033975	NDFRT	C0979801
C0033860	NDFRT	C0692256
C1572491	NDFRT	C0005943
C0011860	NDFRT	C4032807
C0030193	NDFRT	C4522650
C0011581	NDFRT	C0700563
C0006277	NDFRT	C0973812
C2937421	NDFRT	C1952575
C0014809	NDFRT	C0001144
C0020619	NDFRT	C3853751
C0019080	NDFRT	C0980453
C0975703	NDFRT	C0001144
C0979032	NDFRT	C0014863
C1572801	NDFRT	C0009324
C0977507	NDFRT	C0020542
C4074403	NDFRT	C0018790
C0011991	NDFRT	C3159544
C0004096	NDFRT	C2747545
C0024121	NDFRT	C4224888
C0009443	NDFRT	C0357797
C0006118	NDFRT	C0689575
C0006277	NDFRT	C0980600
C0007134	NDFRT	C4048805
C0013390	NDFRT	C0977714
C0688158	NDFRT	C0004626
C0020517	NDFRT	C0982309
C0039240	NDFRT	C0688627
C0011603	NDFRT	C0360534
C0017160	NDFRT	C4281850
C0020538	NDFRT	C0978606
C0709150	NDFRT	C0085636
C0006277	NDFRT	C1354807
C0688416	NDFRT	C0003873
C0014553	NDFRT	C1164733
C0021400	NDFRT	C0687824
C0024586	NDFRT	C0702984
C0013336	NDFRT	C0037663
C0018834	NDFRT	C0692418
C0040259	NDFRT	C0978639
C0006266	NDFRT	C1161464
C0030319	NDFRT	C0687816
C0042510	NDFRT	C1585093
C0042514	NDFRT	C0546869
C0012291	NDFRT	C0009088
C0030297	NDFRT	C4282418
C0015456	NDFRT	C1813325
C0085082	NDFRT	C0338196
C0689416	NDFRT	C0015967
C0011860	NDFRT	C3667802
C0020217	NDFRT	C3847984
C0007684	NDFRT	C0980743
C0028715	NDFRT	C0051721
C0243026	NDFRT	C4281936
C0035457	NDFRT	C0978519
C0027412	NDFRT	C0978492
C0026769	NDFRT	C2729880
C0700345	NDFRT	C0054259
C0040479	NDFRT	C4238500
C0042024	NDFRT	C0733394
C0002395	NDFRT	C1698387
C0525046	NDFRT	C1813813
C2741606	NDFRT	C0030567
C0035243	NDFRT	C0776212
C0018482	NDFRT	C0982189
C0006846	NDFRT	C0975654
C0162627	NDFRT	C0975324
C0033578	NDFRT	C0694369
C2365446	NDFRT	C0270853
C0013336	NDFRT	C1995613
C0027430	NDFRT	C3281778
C4083807	NDFRT	C0032285
C0977099	NDFRT	C0085394
C0036690	NDFRT	C3194949
C0006845	NDFRT	C1145701
C0041364	NDFRT	C1168808
C0011615	NDFRT	C0043491
C0021368	NDFRT	C0775274
C0004096	NDFRT	C0976637
C0042963	NDFRT	C0980851
C0977399	NDFRT	C0010072
C0004623	NDFRT	C0980546
C0033578	NDFRT	C0976789
C0003811	NDFRT	C2949330
C0011615	NDFRT	C1724061
C0014544	NDFRT	C1161614
C0020443	NDFRT	C0982366
C0001144	NDFRT	C2341811
C0009326	NDFRT	C0057598
C0040954	NDFRT	C0356347
C0026948	NDFRT	C0796545
C0887175	NDFRT	C0038166
C0042847	NDFRT	C0976020
C0032787	NDFRT	C4082776
C0026769	NDFRT	C0980809
C0694108	NDFRT	C0004669
C0027145	NDFRT	C3162907
C0151636	NDFRT	C1573230
C0026764	NDFRT	C0205909
C0977607	NDFRT	C0019112
C0020598	NDFRT	C0975123
C0149931	NDFRT	C0772420
C0020538	NDFRT	C0979845
C0600311	NDFRT	C0151636
C0709718	NDFRT	C0428977
C0036341	NDFRT	C0690286
C0002888	NDFRT	C4082940
C0018099	NDFRT	C0978367
C0007134	NDFRT	C2723827
C0021390	NDFRT	C0975700
C0004626	NDFRT	C1509430
C0030193	NDFRT	C0978137
C1572622	NDFRT	C0021890
C1165011	NDFRT	C0006840
C0020443	NDFRT	C0979887
C0008677	NDFRT	C1878050
C0001144	NDFRT	C0017449
C0030807	NDFRT	C0978592
C0026838	NDFRT	C1829028
C0276226	NDFRT	C0687788
C1341009	NDFRT	C0042514
C0014836	NDFRT	C0704832
C0781696	NDFRT	C0026946
C0040592	NDFRT	C1329045
C0021603	NDFRT	C0978598
C0028754	NDFRT	C0978513
C0525046	NDFRT	C1585805
C0006625	NDFRT	C4048569
C0030193	NDFRT	C0774406
C0020443	NDFRT	C0981738
C0019829	NDFRT	C0008163
C4521099	NDFRT	C0026946
C0034013	NDFRT	C4520886
C0038166	NDFRT	C0977472
C3538538	NDFRT	C1258225
C0025303	NDFRT	C0026186
C0043241	NDFRT	C0982292
C0033975	NDFRT	C0975240
C0042963	NDFRT	C0033399
C0006277	NDFRT	C1995668
C0042769	NDFRT	C0053790
C0013221	NDFRT	C0007955
C0428977	NDFRT	C0980601
C0687789	NDFRT	C0008049
C0976734	NDFRT	C0008149
C0032914	NDFRT	C0978328
C0027430	NDFRT	C4281923
C0428977	NDFRT	C4082873
C0038160	NDFRT	C0714073
C0037274	NDFRT	C1572658
C0035457	NDFRT	C0689986
C1961102	NDFRT	C3183457
C0002965	NDFRT	C2586911
C0082787	NDFRT	C0023219
C1177906	NDFRT	C0020476
C0021368	NDFRT	C0976972
C0030920	NDFRT	C4058709
C0004623	NDFRT	C0982717
C0020538	NDFRT	C0709787
C0027051	NDFRT	C0691143
C0001144	NDFRT	C1762217
C0018567	NDFRT	C0040864
C0021368	NDFRT	C3858248
C0040136	NDFRT	C0040134
C0754517	NDFRT	C0022729
C0022729	NDFRT	C0689838
C0040261	NDFRT	C0975652
C0162316	NDFRT	C0976895
C0025521	NDFRT	C0974975
C2917464	NDFRT	C0004030
C0002888	NDFRT	C0691452
C0036341	NDFRT	C0979799
C0009324	NDFRT	C0690106
C0040259	NDFRT	C0980921
C0025322	NDFRT	C0976746
C0042109	NDFRT	C2729888
C0017178	NDFRT	C0301370
C1762245	NDFRT	C0017160
C0027051	NDFRT	C0979014
C0525046	NDFRT	C2727014
C0020557	NDFRT	C1319662
C0039240	NDFRT	C0976396
C0038665	NDFRT	C0001139
C0007131	NDFRT	C0594375
C0038160	NDFRT	C0688223
C0011615	NDFRT	C0690618
C0011974	NDFRT	C0776660
C0019069	NDFRT	C0534191
C0004239	NDFRT	C0084273
C0977025	NDFRT	C0019342
C0007131	NDFRT	C3888424
C0038160	NDFRT	C0980002
C0542997	NDFRT	C0037278
C0979849	NDFRT	C0031511
C0039240	NDFRT	C0979780
C0027051	NDFRT	C0709793
C3666908	NDFRT	C0026896
C0017636	NDFRT	C1344447
C0026838	NDFRT	C0025386
C0041227	NDFRT	C0981651
C0024141	NDFRT	C0688495
C0149778	NDFRT	C0007561
C0039236	NDFRT	C0001443
C0021400	NDFRT	C0977762
C0006818	NDFRT	C4270884
C0032964	NDFRT	C0981431
C0151827	NDFRT	C0961209
C0003469	NDFRT	C0689160
C0011608	NDFRT	C4082660
C0015379	NDFRT	C1699899
C0057598	NDFRT	C0020437
C1995844	NDFRT	C0005138
C0011854	NDFRT	C0977777
C0029458	NDFRT	C0246719
C0013221	NDFRT	C0974646
C0026636	NDFRT	C4081218
C0003873	NDFRT	C2702461
C0008677	NDFRT	C3832643
C0027051	NDFRT	C1121991
C0042963	NDFRT	C4317333
C0002963	NDFRT	C0688618
C0011615	NDFRT	C1591600
C0040156	NDFRT	C0980692
C0028768	NDFRT	C0980150
C0026838	NDFRT	C0032910
C0036572	NDFRT	C2701082
C0005586	NDFRT	C0975755
C0011974	NDFRT	C0975802
C0020538	NDFRT	C0875900
C0026936	NDFRT	C0976720
C0004238	NDFRT	C0874721
C0018081	NDFRT	C2947911
C0038160	NDFRT	C1164168
C0027051	NDFRT	C3495672
C0004096	NDFRT	C2723052
C0783618	NDFRT	C0242973
C0001144	NDFRT	C0977466
C0525046	NDFRT	C0062103
C0688230	NDFRT	C0836924
C3536339	NDFRT	C0001623
C0010823	NDFRT	C0980944
C0017605	NDFRT	C0979527
C0026764	NDFRT	C1998098
C0036992	NDFRT	C1530889
C0018794	NDFRT	C3205627
C0085159	NDFRT	C1177149
C0015456	NDFRT	C0705891
C2344619	NDFRT	C0018190
C0032787	NDFRT	C1345132
C0024141	NDFRT	C0976114
C2937421	NDFRT	C1168726
C0042510	NDFRT	C1814026
C0032580	NDFRT	C1828641
C3666908	NDFRT	C0035412
C0025202	NDFRT	C2926824
C0030201	NDFRT	C0689139
C0001973	NDFRT	C0688655
C0004030	NDFRT	C0975307
C4048565	NDFRT	C0026896
C0027794	NDFRT	C4477485
C0037199	NDFRT	C0975384
C0004623	NDFRT	C0979555
C0027051	NDFRT	C1329328
C0085437	NDFRT	C0975427
C0977993	NDFRT	C0428977
C0003868	NDFRT	C0978973
C0085166	NDFRT	C0975709
C0085636	NDFRT	C3692472
C4271871	NDFRT	C0018567
C0027051	NDFRT	C0874731
C0149778	NDFRT	C0007537
C0021368	NDFRT	C0773689
C0079773	NDFRT	C1813196
C0690802	NDFRT	C0016509
C0991713	NDFRT	C0021843
C0036271	NDFRT	C0981482
C0027947	NDFRT	C0977142
C0040262	NDFRT	C0980753
C0033626	NDFRT	C0980885
C0004238	NDFRT	C0354080
C0030193	NDFRT	C0975885
C0020621	NDFRT	C0692842
C0006266	NDFRT	C1878493
C0981311	NDFRT	C0029456
C0013274	NDFRT	C0977744
C0042514	NDFRT	C0774585
C0776168	NDFRT	C0014836
C0006266	NDFRT	C2682140
C0708669	NDFRT	C0014863
C0040156	NDFRT	C0980696
C0022729	NDFRT	C0979006
C0026946	NDFRT	C0689701
C0004096	NDFRT	C0873969
C0041364	NDFRT	C0937932
C0019112	NDFRT	C3249241
C0020538	NDFRT	C0980495
C0036271	NDFRT	C0977625
C0026764	NDFRT	C4048562
C2242194	NDFRT	C0014859
C0037072	NDFRT	C1509296
C0030186	NDFRT	C0356588
C0037997	NDFRT	C0102139
C0006246	NDFRT	C0035457
C0009768	NDFRT	C0975678
C0035457	NDFRT	C2731792
C0973898	NDFRT	C0033774
C0026946	NDFRT	C1620305
C0041165	NDFRT	C0006818
C0020456	NDFRT	C4074422
C0014868	NDFRT	C1602836
C0011854	NDFRT	C1313386
C0013604	NDFRT	C0689549
C2684300	NDFRT	C0011991
C0026948	NDFRT	C3887722
C0004239	NDFRT	C0690137
C0042029	NDFRT	C1967637
C0021368	NDFRT	C1562105
C0037383	NDFRT	C1629879
C0976328	NDFRT	C0030319
C0011689	NDFRT	C0018802
C0536495	NDFRT	C0033740
C0708688	NDFRT	C0032064
C0038160	NDFRT	C0690687
C0020476	NDFRT	C0975464
C0022876	NDFRT	C0774543
C0038395	NDFRT	C0771284
C0008354	NDFRT	C0976553
C0023892	NDFRT	C0980940
C0030193	NDFRT	C0689184
C0015676	NDFRT	C0031617
C0038941	NDFRT	C0975380
C0034067	NDFRT	C0974241
C0979380	NDFRT	C0007786
C0033775	NDFRT	C4048372
C1572621	NDFRT	C0018802
C0027055	NDFRT	C2683605
C0975121	NDFRT	C0020502
C0029456	NDFRT	C0980266
C0020443	NDFRT	C0875292
C0976112	NDFRT	C0001403
C0020452	NDFRT	C0690476
C0022081	NDFRT	C0705898
C0013221	NDFRT	C0007072
C0019829	NDFRT	C3855202
C0017536	NDFRT	C0978624
C0018482	NDFRT	C0689838
C0979031	NDFRT	C0014863
C0003578	NDFRT	C2682378
C0002395	NDFRT	C0981117
C2955209	NDFRT	C0003469
C0029878	NDFRT	C0109354
C0029408	NDFRT	C0357603
C0003873	NDFRT	C3847984
C0393022	NDFRT	C0079731
C0919267	NDFRT	C2980754
C0149721	NDFRT	C4282555
C0006434	NDFRT	C0980161
C0002962	NDFRT	C0979022
C0691175	NDFRT	C0040460
C0162526	NDFRT	C0979076
C0238111	NDFRT	C0893761
C0020538	NDFRT	C0974934
C0002871	NDFRT	C1329148
C0042842	NDFRT	C1572481
C0016167	NDFRT	C2962739
C0981691	NDFRT	C0030567
C0038587	NDFRT	C0774200
C1458155	NDFRT	C0982808
C0014869	NDFRT	C0693107
C0002963	NDFRT	C0981619
C0006118	NDFRT	C0593975
C0004669	NDFRT	C0975380
C0687720	NDFRT	C0704671
C0004352	NDFRT	C2365903
C0979761	NDFRT	C0022081
C0035457	NDFRT	C0590979
C0040038	NDFRT	C4048451
C0001957	NDFRT	C0981371
C0981489	NDFRT	C0010072
C0981037	NDFRT	C0043349
C0033046	NDFRT	C0074814
C0038395	NDFRT	C2724889
C0022245	NDFRT	C0007166
C0043251	NDFRT	C3888167
C0027497	NDFRT	C2980124
C1164801	NDFRT	C0524909
C0020538	NDFRT	C0770909
C2242198	NDFRT	C0038356
C0006277	NDFRT	C1533369
C0020557	NDFRT	C0981617
C0019112	NDFRT	C0979494
C0018995	NDFRT	C0011145
C0036508	NDFRT	C1878468
C0004623	NDFRT	C0980410
C1263846	NDFRT	C4306818
C0270851	NDFRT	C0282303
C0017086	NDFRT	C1585598
C0013456	NDFRT	C0786367
C3714509	NDFRT	C0225326
C0014170	NDFRT	C0994883
C0012739	NDFRT	C2684100
C0037188	NDFRT	C0774468
C0022081	NDFRT	C0688498
C0021400	NDFRT	C1877013
C0976072	NDFRT	C0007785
C0030499	NDFRT	C3536845
C0039240	NDFRT	C0086303
C0011854	NDFRT	C2683653
C0033975	NDFRT	C1509195
C0018802	NDFRT	C0304521
C0023219	NDFRT	C0974950
C0037268	NDFRT	C2722302
C0007785	NDFRT	C0589907
C0030200	NDFRT	C4048926
C0020538	NDFRT	C0978254
C0020456	NDFRT	C4026351
C0014121	NDFRT	C0977103
C0162316	NDFRT	C0060240
C0004238	NDFRT	C0034415
C0020517	NDFRT	C0776006
C0021368	NDFRT	C2718941
C0038220	NDFRT	C0976322
C0032912	NDFRT	C0080274
C0005943	NDFRT	C0977104
C0030201	NDFRT	C3528619
C1956346	NDFRT	C0977090
C0042029	NDFRT	C0546880
C0974350	NDFRT	C0008149
C0024141	NDFRT	C0113286
C0020619	NDFRT	C1815658
C0002880	NDFRT	C0690124
C0003175	NDFRT	C3883336
C0013221	NDFRT	C3834104
C0023418	NDFRT	C4306497
C0018802	NDFRT	C0040233
C0006818	NDFRT	C0358157
C0079487	NDFRT	C0974341
C0700535	NDFRT	C0011581
C1177063	NDFRT	C0019158
C0019621	NDFRT	C0694436
C0017205	NDFRT	C3272698
C0014863	NDFRT	C0708653
C0024307	NDFRT	C0702984
C1347741	NDFRT	C0006849
C0013390	NDFRT	C1711859
C0027497	NDFRT	C0546876
C0774086	NDFRT	C0016167
C0014358	NDFRT	C1613982
C0784758	NDFRT	C0011615
C0023467	NDFRT	C0688435
C0036690	NDFRT	C0977112
C0162627	NDFRT	C0007561
C0017168	NDFRT	C0355390
C0977991	NDFRT	C0004096
C0027051	NDFRT	C1725449
C0011860	NDFRT	C3848729
C0019357	NDFRT	C0980988
C0026946	NDFRT	C0689700
C0007560	NDFRT	C0243026
C3883339	NDFRT	C0032227
C0019080	NDFRT	C1161453
C0041466	NDFRT	C0693339
C0085682	NDFRT	C0724570
C0033775	NDFRT	C0691691
C0975337	NDFRT	C0038395
C0976736	NDFRT	C0043167
C0026946	NDFRT	C0688388
C0020619	NDFRT	C1178363
C0027051	NDFRT	C1968320
C0078792	NDFRT	C0221244
C0016509	NDFRT	C0976956
C0036572	NDFRT	C0974317
C0005138	NDFRT	C0705898
C0024586	NDFRT	C0977846
C0034734	NDFRT	C0975227
C0020437	NDFRT	C0976129
C4048725	NDFRT	C0700345
C0008497	NDFRT	C3847977
C0011860	NDFRT	C0980050
C0011581	NDFRT	C4082945
C0026946	NDFRT	C1696477
C0035309	NDFRT	C4522937
C0027726	NDFRT	C0304489
C0009404	NDFRT	C0038432
C0975245	NDFRT	C0038436
C2720015	NDFRT	C0023290
C1375321	NDFRT	C0012814
C0975375	NDFRT	C0149778
C0021603	NDFRT	C0982866
C0018790	NDFRT	C4060035
C4049000	NDFRT	C0022729
C0038358	NDFRT	C0976855
C0019112	NDFRT	C0977628
C0020517	NDFRT	C0452730
C0033975	NDFRT	C2927775
C0023473	NDFRT	C0795501
C0029944	NDFRT	C0982238
C0026769	NDFRT	C0874211
C0042029	NDFRT	C3199971
C0149778	NDFRT	C0975437
C0015456	NDFRT	C0689109
C0006444	NDFRT	C0975946
C0034415	NDFRT	C0024535
C0009763	NDFRT	C2927348
C0085096	NDFRT	C0688424
C0005697	NDFRT	C0004261
C0025303	NDFRT	C0689631
C0027430	NDFRT	C3503490
C0009326	NDFRT	C0688498
C0018790	NDFRT	C0688104
C0009324	NDFRT	C0976139
C0009952	NDFRT	C0979451
C0009768	NDFRT	C2684300
C0014547	NDFRT	C3247940
C0004623	NDFRT	C0982822
C0014836	NDFRT	C0689712
C0038814	NDFRT	C0950387
C0004623	NDFRT	C1177545
C0162627	NDFRT	C0007537
C0016509	NDFRT	C0590311
C3709678	NDFRT	C0001144
C0020619	NDFRT	C0689588
C0020517	NDFRT	C1177195
C0004623	NDFRT	C0980725
C0021368	NDFRT	C0352329
C0019163	NDFRT	C1276177
C0018081	NDFRT	C0692824
C0007789	NDFRT	C0543352
C0033975	NDFRT	C0981369
C3495559	NDFRT	C0689173
C0001957	NDFRT	C0689868
C0001144	NDFRT	C0774836
C0038160	NDFRT	C0021968
C0014859	NDFRT	C4475462
C0026948	NDFRT	C3887726
C0055895	NDFRT	C0016509
C0011854	NDFRT	C0977806
C0020476	NDFRT	C0085542
C0002965	NDFRT	C0593787
C0525045	NDFRT	C1995431
C0027430	NDFRT	C0688495
C0936215	NDFRT	C3153917
C0009766	NDFRT	C0979817
C0014173	NDFRT	C1962243
C0149931	NDFRT	C0693585
C0014836	NDFRT	C0978891
C0035457	NDFRT	C0976921
C0040136	NDFRT	C0980698
C0000771	NDFRT	C0017970
C0030193	NDFRT	C0033495
C0019829	NDFRT	C0688435
C0029878	NDFRT	C0974892
C0014544	NDFRT	C0353657
C0027051	NDFRT	C0981791
C0009806	NDFRT	C0024476
C0003873	NDFRT	C0690106
C0042029	NDFRT	C3555616
C0013604	NDFRT	C0981442
C0038160	NDFRT	C0980955
C0029458	NDFRT	C0773054
C0975068	NDFRT	C0011581
C0030193	NDFRT	C0242451
C0011615	NDFRT	C0978593
C0022729	NDFRT	C0977115
C0029291	NDFRT	C3883334
C0243001	NDFRT	C1696477
C0001144	NDFRT	C0976709
C0014394	NDFRT	C0689185
C0037199	NDFRT	C0057605
C0009663	NDFRT	C0702997
C0001144	NDFRT	C0689441
C0011615	NDFRT	C3651999
C0038358	NDFRT	C0981742
C0042510	NDFRT	C2723474
C0004096	NDFRT	C3855297
C0038395	NDFRT	C0982813
C0038395	NDFRT	C1948899
C1956346	NDFRT	C0693628
C0525046	NDFRT	C4048906
C0021368	NDFRT	C0981379
C0040261	NDFRT	C3273754
C0029882	NDFRT	C0974900
C0039240	NDFRT	C0979781
C0011854	NDFRT	C2683543
C0428977	NDFRT	C0994337
C0017168	NDFRT	C0139919
C0018671	NDFRT	C0979545
C0022729	NDFRT	C0017449
C0003469	NDFRT	C0304299
C0016167	NDFRT	C1572621
C0042109	NDFRT	C0688334
C0018802	NDFRT	C0982600
C0524910	NDFRT	C2240739
C0038160	NDFRT	C0282052
C0010346	NDFRT	C0937551
C0011389	NDFRT	C2684063
C0016470	NDFRT	C0975955
C0003873	NDFRT	C0691131
C0030201	NDFRT	C4256984
C0024121	NDFRT	C3668789
C0020630	NDFRT	C3490795
C0042029	NDFRT	C0977115
C0007222	NDFRT	C2729742
C0022661	NDFRT	C0789963
C0015456	NDFRT	C0688016
C0033975	NDFRT	C0690652
C0006849	NDFRT	C0976946
C0020542	NDFRT	C0689779
C0032897	NDFRT	C0982884
C0147008	NDFRT	C0011616
C0041466	NDFRT	C0078221
C0030567	NDFRT	C0304299
C0974615	NDFRT	C0018099
C0003460	NDFRT	C0978341
C1875199	NDFRT	C0036992
C0020456	NDFRT	C2683620
C0004352	NDFRT	C0991767
C0021890	NDFRT	C4281900
C0524909	NDFRT	C4048805
C0025322	NDFRT	C0688788
C0009443	NDFRT	C0981215
C0023434	NDFRT	C0383429
C0085436	NDFRT	C0688877
C0011608	NDFRT	C0980806
C0023418	NDFRT	C1878312
C0004096	NDFRT	C0974237
C0039590	NDFRT	C4475462
C0977425	NDFRT	C0002965
C0042487	NDFRT	C3872140
C0525046	NDFRT	C3472762
C0016509	NDFRT	C0005308
C0040046	NDFRT	C3888051
C0023219	NDFRT	C0980809
C0028754	NDFRT	C2362843
C0065865	NDFRT	C0036416
C0013295	NDFRT	C2609711
C0036341	NDFRT	C0978466
C0004626	NDFRT	C0872962
C0035435	NDFRT	C0775264
C0038018	NDFRT	C4048868
C0018567	NDFRT	C0974950
