id,UMLS_ID,name
4376,C1417538,myh3
4377,C1417541,myh6
4378,C1417542,myh7
4379,C1417543,myh8
4380,C1417544,myh9
4227,C1417546,mlc1
4381,C1417547,myl2
4382,C1417548,myl3
4386,C1417557,myo15a
4387,C1417558,myo1a
4388,C1417562,myo1e
4389,C1417564,myo3a
4391,C1417568,myo6
4392,C1417569,myo7a
4393,C1417572,myo9b
4394,C1417573,myoc
4405,C1417585,myt1l
4417,C1417592,naga
4443,C1417603,nbea
4448,C1417608,ncf1
4449,C1417609,ncf2
4450,C1417610,ncf4
4451,C1417611,nck1
4460,C1417614,ndn
4463,C1417617,ndst1
4464,C1417620,ndufa1
4465,C1417621,ndufa10
4467,C1417622,ndufa2
4468,C1417623,ndufa3
4469,C1417624,ndufa4
4471,C1417625,ndufa5
4472,C1417627,ndufa6
4473,C1417628,ndufa7
4474,C1417629,ndufa8
4475,C1417630,ndufa9
4476,C1417631,ndufab1
4478,C1417632,ndufb1
4479,C1417634,ndufb2
4480,C1417635,ndufb3
4481,C1417636,ndufb4
4482,C1417637,ndufb5
4483,C1417638,ndufb6
4484,C1417639,ndufb7
4485,C1417640,ndufb8
4486,C1417642,ndufc1
4487,C1417643,ndufc2
4488,C1417644,ndufs1
4489,C1417645,ndufs2
4490,C1417646,ndufs3
4491,C1417647,ndufs4
4492,C1417648,ndufs5
4493,C1417649,ndufs6
4494,C1417650,ndufs7
4495,C1417651,ndufs8
4496,C1417652,ndufv1
4497,C1417653,ndufv2
4501,C1417659,nedd4
4502,C1417660,nedd4l
4503,C1417663,nedd8
4506,C1417666,nefh
4507,C1417668,nefl
4510,C1417671,nek1
4512,C1417672,nek2
4516,C1417676,nell1
4698,C1417677,nrp2
4542,C1417680,neu1
4543,C1417681,neu2
4547,C1417683,neurod1
4566,C1417693,nfat5
4567,C1417694,nfatc1
4568,C1417697,nfatc4
4569,C1417700,nfe2l1
4570,C1417701,nfe2l2
4571,C1417704,nfib
4572,C1417707,nfix
4573,C1417708,nfkb1
4576,C1417711,nfkbil1
4616,C1417738,nkx6 1
4623,C1417741,nme2
4624,C1417746,nmt1
4628,C1417750,nnt
4635,C1417754,nop2
4631,C1417756,nol3
4648,C1417767,notch2
4649,C1417768,notch3
4652,C1417770,nox3
4653,C1417771,nox4
4655,C1417776,npc1
4656,C1417777,npc1l1
4658,C1417779,npepps
4660,C1417782,nphp1
4667,C1417810,npr1
4669,C1417811,npr3
4670,C1417813,nptx2
4672,C1417816,npy1r
4673,C1417817,npy2r
4674,C1417818,npy5r
4677,C1417820,nr0b1
4679,C1417821,nr1d1
4680,C1417823,nr1h2
4681,C1417824,nr1h3
4682,C1417825,nr1h4
4684,C1417827,nr1i3
4685,C1417832,nr2e3
4686,C1417833,nr2f1
4687,C1417834,nr2f2
4689,C1417835,nr3c2
4690,C1417837,nr4a3
4691,C1417838,nr5a1
4696,C1417848,nrl
4699,C1417851,nrxn1
4702,C1417857,nsf
4706,C1417861,nt5e
4705,C1417862,nt5c2
4714,C1417870,ntsr1
4715,C1417871,ntsr2
4719,C1417874,nucb1
4720,C1417875,nucb2
4726,C1417893,nup155
4728,C1417894,nup50
4729,C1417895,nup62
4732,C1417909,nyx
4734,C1417916,oasl
4736,C1417921,oaz1
4737,C1417922,oaz2
4738,C1417923,oaz3
4745,C1417928,ocln
4750,C1417932,odc1
4754,C1417943,ogdh
4762,C1417947,olr1
4769,C1417955,opa3
4770,C1417956,opcml
4771,C1417960,ophn1
4777,C1417962,oprd1
4778,C1417963,oprk1
4779,C1417964,oprl1
4780,C1417965,oprm1
4781,C1417966,oprs1
4791,C1418186,orm1
4792,C1418187,orm2
4814,C1418195,otof
4833,C1418208,oxt
4834,C1418209,oxtr
4844,C1418211,p2rx1
4846,C1418212,p2rx3
4847,C1418213,p2rx4
4848,C1418215,p2rx7
4849,C1418217,p2ry1
4851,C1418218,p2ry11
4854,C1418219,p2ry2
4855,C1418220,p2ry4
4856,C1418221,p2ry6
4857,C1418222,p4ha1
4858,C1418223,p4ha2
4859,C1418224,p4hb
4860,C1418237,pabpn1
4864,C1418242,pacsin2
4869,C1418244,paep
4870,C1418245,pafah1b1
4871,C1418247,pafah1b3
5998,C1418252,serpine1
4873,C1418256,paics
4877,C1418259,pak1
4878,C1418260,pak2
4879,C1418261,pak3
4898,C1418264,panx1
4901,C1418267,papss1
4902,C1418268,papss2
4908,C1418269,parg
4923,C1418273,pax1
4924,C1418274,pax2
4926,C1418275,pax4
4928,C1418276,pax6
4931,C1418278,pax9
4937,C1418296,pcbd1
4939,C1418304,pccb
5990,C1418370,serpina5
4940,C1418371,pck1
4941,C1418372,pck2
1281,C1418385,chmp1a
4946,C1418388,pcsk1
4947,C1418389,pcsk2
4948,C1418391,pcsk5
4950,C1418392,pcsk7
4951,C1418395,pctp
4952,C1418396,pcyt1a
4953,C1418397,pcyt1b
4954,C1418398,pcyt2
4957,C1418402,pdcd10
4958,C1418403,pdcd2
4959,C1418412,pde10a
4960,C1418413,pde11a
4961,C1418414,pde1a
4962,C1418415,pde1b
4963,C1418416,pde1c
4964,C1418417,pde2a
4965,C1418418,pde3a
4966,C1418419,pde3b
4967,C1418420,pde4a
4968,C1418421,pde4b
4969,C1418422,pde4c
4971,C1418424,pde5a
4972,C1418425,pde6a
4973,C1418426,pde6b
4974,C1418427,pde6c
4975,C1418428,pde6d
4976,C1418429,pde6g
4977,C1418430,pde6h
4978,C1418432,pde7b
4979,C1418433,pde8a
4989,C1418437,pdha1
4990,C1418439,pdhb
4994,C1418441,pdk2
4995,C1418442,pdk3
4996,C1418443,pdk4
6163,C1418445,slc26a4
5003,C1418446,pdxk
5005,C1418447,pdyn
5999,C1418450,serpinf1
5029,C1418462,pepd
5031,C1418465,per2
5052,C1418469,pex1
5053,C1418470,pex10
5054,C1418472,pex11b
5055,C1418473,pex12
5056,C1418474,pex13
5057,C1418475,pex14
5058,C1418476,pex16
5061,C1418477,pex3
5063,C1418478,pex6
5065,C1418481,pfas
5066,C1418487,pfkfb1
5067,C1418489,pfkfb3
5068,C1418490,pfkfb4
5069,C1418492,pfkm
5071,C1418495,pfn2
5072,C1418500,pga5
5073,C1418502,pgam2
5075,C1418503,pgc
5078,C1418507,pggt1b
5079,C1418508,pgk1
5081,C1418516,pgm1
5082,C1418518,pgm3
5110,C1418526,phex
5113,C1418531,phgdh
5115,C1418532,phka1
5116,C1418533,phka2
5117,C1418534,phkb
5118,C1418538,phkg2
5122,C1418543,phyh
5988,C1418544,serpina1
6003,C1418546,serpini1
5994,C1418551,serpinb6
5131,C1418558,piga
5132,C1418567,pigl
5133,C1418568,pign
5137,C1418571,pik3c2a
5138,C1418572,pik3c2b
5139,C1418574,pik3c3
5142,C1418575,pik3cd
5144,C1418576,pik3r1
5145,C1418577,pik3r2
5125,C1418579,pi4ka
5150,C1418581,pim2
5153,C1418582,pin1
5157,C1418588,pip5k1a
5158,C1418590,pip5k1c
5168,C1418591,pisd
5173,C1418595,pitx1
5174,C1418596,pitx2
5175,C1418597,pitx3
5179,C1418599,pkd1
5180,C1418600,pkd2
5181,C1418601,pkd2l1
5182,C1418609,pklr
5185,C1418612,pkp1
5186,C1418613,pkp2
5187,C1418617,pla2g1b
5189,C1418619,pla2g2d
5193,C1418623,pla2g5
5195,C1418625,pla2g7
5196,C1418629,plag1
5202,C1418631,plcb2
5204,C1418634,plcb4
5205,C1418635,plcd1
5211,C1418638,plcl1
5212,C1418639,plcl2
5207,C1418640,plcg1
5214,C1418642,pld2
6000,C1418648,serpinf2
5227,C1418650,pln
5229,C1418652,plod2
5230,C1418653,plod3
5231,C1418654,plp1
5232,C1418658,pls3
5235,C1418674,pmm2
5236,C1418676,pmp2
5237,C1418677,pmp22
5239,C1418695,pmvk
5121,C1418697,phox2b
5243,C1418707,pnkp
5244,C1418708,pnlip
5245,C1418710,pnliprp2
5246,C1418713,pnmt
5262,C1418731,polg
5263,C1418732,polg2
5264,C1418733,polh
5284,C1418752,pomt1
5288,C1418756,pon3
5301,C1418759,pou1f1
5303,C1418764,pou3f4
5304,C1418767,pou4f3
5308,C1418776,ppara
5309,C1418778,ppard
5311,C1418779,ppargc1a
5312,C1418780,ppat
5315,C1418793,ppia
5316,C1418795,ppib
5317,C1418796,ppic
5318,C1418799,ppif
5321,C1418814,ppm1a
5322,C1418816,ppm1d
5326,C1418821,ppp1cc
5328,C1418829,ppp1r3a
5331,C1418837,ppp2r1a
5333,C1418838,ppp2r2a
5334,C1418839,ppp2r2b
5337,C1418845,ppp3ca
5338,C1418846,ppp3cb
5339,C1418847,ppp3cc
5340,C1418848,ppp3r1
5341,C1418852,ppp5c
5342,C1418854,ppt1
5344,C1418859,pqbp1
5357,C1418873,prcp
5359,C1418876,prdm5
5360,C1418880,prdx2
5362,C1418882,prdx6
5372,C1418885,prep
5070,C1418887,pfn1
5375,C1418887,prf1
5376,C1418891,prg4
5380,C1418897,prkaa1
5381,C1418898,prkaa2
5382,C1418899,prkab1
5383,C1418900,prkab2
5384,C1418901,prkaca
5385,C1418902,prkacb
5386,C1418903,prkacg
5387,C1418904,prkag1
5388,C1418905,prkag2
5389,C1418907,prkar1a
5390,C1418910,prkar2a
5391,C1418911,prkar2b
5393,C1418913,prkcb
5394,C1418916,prkcd
5395,C1418918,prkce
5397,C1418920,prkch
5398,C1418921,prkci
5399,C1418926,prkcq
5400,C1418927,prkcsh
5401,C1418928,prkcz
5404,C1418929,prkg1
5655,C1418931,rax
5406,C1418931,prkra
5407,C1418938,prl
5413,C1418941,prnp
5416,C1418943,proc
5422,C1418944,procr
5425,C1418945,prodh
5432,C1418946,prom1
5435,C1418947,prop1
5445,C1418948,pros1
5451,C1418951,prox1
5452,C1418952,proz
5458,C1418953,prph
5460,C1418954,prps1
5463,C1418967,prss12
5465,C1418972,prss3
5471,C1418975,psap
5473,C1418977,psca
1729,C1418979,cyth2
1730,C1418981,cyth3
5480,C1419003,psma1
5481,C1419004,psma2
5482,C1419005,psma3
5483,C1419006,psma4
5484,C1419007,psma5
5485,C1419008,psma6
5486,C1419009,psma7
5487,C1419010,psmb1
5489,C1419012,psmb2
5490,C1419013,psmb3
5491,C1419014,psmb4
5493,C1419016,psmb6
5494,C1419017,psmb7
5495,C1419018,psmb8
5496,C1419019,psmb9
5498,C1419027,psmd1
5500,C1419032,psmd2
5503,C1419048,psph
5505,C1419051,pstpip1
5507,C1419053,ptafr
5510,C1419056,ptdss1
5514,C1419059,ptgdr
5515,C1419061,ptger1
5516,C1419062,ptger2
5517,C1419063,ptger3
5518,C1419064,ptger4
5519,C1419067,ptges
5521,C1419068,ptgfr
5522,C1419070,ptgir
5527,C1419074,pth2r
5533,C1419090,ptp4a3
5537,C1419096,ptpn13
5538,C1419097,ptpn14
5540,C1419106,ptpn4
5541,C1419112,ptprb
5543,C1419114,ptprd
5545,C1419115,ptprf
5547,C1419120,ptprn2
5548,C1419121,ptpro
5549,C1419124,ptprs
5550,C1419126,ptprz1
5059,C1419147,pex19
5062,C1419151,pex5
5571,C1419152,pycr1
5573,C1419154,pygb
5574,C1419156,pygl
5575,C1419157,pygm
5586,C1419182,qdpr
5587,C1419183,qpct
5588,C1419184,qprt
5600,C1419189,rab11a
5602,C1419195,rab27a
5603,C1419197,rab28
5607,C1419212,rab5a
5610,C1419219,rab9a
5613,C1419222,rabggta
5614,C1419223,rabggtb
5615,C1419227,rac1
5616,C1419228,rac2
5617,C1419235,rad21
5626,C1419248,rag2
5630,C1419253,ralbp1
5636,C1419257,ran
5640,C1419269,rap2a
5644,C1419271,rapsn
5647,C1419272,rarg
5648,C1419273,rarres1
5651,C1419277,rasa1
5653,C1419284,rasgrp2
5654,C1419285,rassf1
5666,C1419287,rbp1
5662,C1419296,rbm10
5664,C1419303,rbm8a
5668,C1419320,rbp4
4774,C1419325,opn1lw
5673,C1419326,rcvrn
5675,C1419328,rdh5
5693,C1419336,relb
5694,C1419337,reln
5702,C1419339,renbp
5726,C1419347,rev3l
5728,C1419363,rfx5
5729,C1419364,rfxank
5730,C1419365,rfxap
5731,C1419367,rgr
5736,C1419374,rgs4
5737,C1419375,rgs5
5738,C1419378,rgs9
5740,C1419379,rhag
5742,C1419381,rhce
5745,C1419383,rheb
5774,C1419390,rit1
5780,C1419391,rlbp1
5782,C1419407,rnase1
5783,C1419408,rnase2
5784,C1419409,rnase3
5785,C1419410,rnase4
5788,C1419413,rnasel
5796,C1419427,rnf6
5797,C1419429,rnf8
5798,C1419434,rnpep
5802,C1419598,rock2
5807,C1419600,rom1
5813,C1419602,rorb
5814,C1419603,rorc
5824,C1419608,rp2
5825,C1419622,rpe65
5826,C1419623,rpgr
5829,C1419625,rpia
5832,C1419628,rpl11
5834,C1419630,rpl13a
5835,C1419632,rpl15
5838,C1419633,rpl23
5837,C1419637,rpl21
5839,C1419641,rpl23a
5841,C1419655,rpl3
5842,C1419668,rpl35a
5843,C1419670,rpl37
5844,C1419683,rpl5
4295,C1419695,mrpl3
5846,C1419699,rps10
5847,C1419703,rps14
5848,C1419713,rps17
5850,C1419725,rps24
5851,C1419728,rps26
5852,C1419732,rps29
5853,C1419742,rps6ka1
5854,C1419743,rps6ka2
5855,C1419744,rps6ka3
5856,C1419745,rps6ka4
5858,C1419747,rps6ka6
5859,C1419748,rps6kb1
5860,C1419751,rps7
5867,C1419764,rs1
5869,C1419769,rtn2
5874,C1419771,runx2
5884,C1419781,s100a1
5887,C1419783,s100a13
5889,C1419786,s100a4
5890,C1419789,s100a7
5892,C1419790,s100b
5900,C1419804,sacs
5905,C1419808,sall1
5906,C1419810,sall2
5913,C1419816,sar1b
5917,C1419817,sardh
5923,C1419823,sbf1
5992,C1419844,serpinb3
5934,C1419853,scn10a
5935,C1419854,scn11a
5936,C1419856,scn1a
5937,C1419857,scn1b
5938,C1419858,scn2a
5939,C1419860,scn2b
5940,C1419861,scn3a
5942,C1419862,scn4a
5943,C1419864,scn5a
5944,C1419866,scn8a
5945,C1419867,scn9a
5946,C1419868,scnn1a
5947,C1419869,scnn1b
5948,C1419870,scnn1d
5949,C1419871,scnn1g
5950,C1419873,sco2
5956,C1419891,sdc1
5957,C1419893,sdc3
5958,C1419904,sdf2
5959,C1419906,sdha
5961,C1419908,sdhc
5962,C1419909,sdhd
5964,C1419923,sec14l2
5967,C1419925,sec23a
5968,C1419926,sec23b
5979,C1419941,selplg
5981,C1419944,sema3c
5983,C1419947,sema4a
5985,C1419959,sema7a
6016,C1419980,sf3b1
6017,C1419983,sf3b4
6018,C1419988,sfrp5
6019,C1420003,sftpa2
6023,C1420005,sgca
6024,C1420006,sgcb
6025,C1420007,sgcd
6026,C1420008,sgce
6027,C1420009,sgcg
6028,C1420010,sgk1
6029,C1420014,sgpl1
6030,C1420015,sgsh
6033,C1420017,sh2d1a
6034,C1420022,sh3bp2
6035,C1420025,sh3gl1
6043,C1420038,shmt1
6044,C1420040,shmt2
6048,C1420041,shox
6052,C1420062,siglec7
6425,C1420065,stil
6058,C1420067,sim1
6072,C1420072,six1
6073,C1420074,six3
6074,C1420076,six5
6075,C1420077,six6
6089,C1420086,slc10a1
6090,C1420087,slc10a2
6091,C1420088,slc11a1
6092,C1420089,slc11a2
6093,C1420090,slc12a1
6094,C1420091,slc12a2
6095,C1420092,slc12a3
6096,C1420093,slc12a4
6098,C1420094,slc12a6
6099,C1420095,slc12a7
6101,C1420096,slc13a1
6102,C1420097,slc13a2
6104,C1420098,slc14a1
6105,C1420099,slc14a2
6106,C1420100,slc15a1
6107,C1420101,slc15a2
6109,C1420102,slc16a1
6111,C1420103,slc16a2
6112,C1420104,slc16a3
6113,C1420105,slc16a4
6114,C1420106,slc16a5
6115,C1420107,slc16a6
6116,C1420108,slc16a7
6118,C1420111,slc17a3
6119,C1420113,slc17a5
6120,C1420114,slc18a1
6121,C1420115,slc18a2
6122,C1420116,slc18a3
6123,C1420117,slc19a1
6124,C1420118,slc19a2
6126,C1420119,slc1a1
6127,C1420120,slc1a2
6128,C1420121,slc1a3
6129,C1420122,slc1a4
6130,C1420123,slc1a5
6131,C1420124,slc1a6
6132,C1420125,slc1a7
6133,C1420126,slc20a2
6250,C1420127,slco3a1
6251,C1420128,slco4a1
6248,C1420129,slco2a1
6244,C1420130,slco1a2
3880,C1420131,lst1
6245,C1420131,slco1b1
6246,C1420132,slco1b3
6249,C1420133,slco2b1
6134,C1420134,slc22a1
6137,C1420135,slc22a18
6138,C1420137,slc22a2
6139,C1420138,slc22a3
6140,C1420139,slc22a4
6141,C1420140,slc22a5
6142,C1420141,slc22a6
6143,C1420142,slc22a7
6144,C1420143,slc22a8
6145,C1420144,slc23a2
6146,C1420146,slc24a1
6147,C1420150,slc25a1
6148,C1420151,slc25a10
6149,C1420153,slc25a12
6150,C1420154,slc25a13
6151,C1420156,slc25a15
6154,C1420160,slc25a3
6161,C1420162,slc26a2
6164,C1420169,slc28a1
6165,C1420170,slc28a2
6172,C1420172,slc2a2
6173,C1420175,slc2a4
6177,C1420182,slc31a1
6178,C1420183,slc31a2
6180,C1420185,slc34a1
6181,C1420186,slc34a2
6182,C1420187,slc35a1
6183,C1420188,slc35a2
6184,C1420189,slc35a3
6197,C1420191,slc3a1
6198,C1420192,slc3a2
6204,C1420196,slc4a4
6205,C1420196,slc4a5
6206,C1420197,slc4a7
6207,C1420198,slc4a8
6208,C1420200,slc5a1
6209,C1420201,slc5a2
6210,C1420203,slc5a4
6211,C1420204,slc5a5
6212,C1420205,slc5a6
6214,C1420206,slc6a1
6215,C1420208,slc6a11
6216,C1420209,slc6a12
6217,C1420210,slc6a13
6218,C1420211,slc6a14
6219,C1420212,slc6a2
6223,C1420212,slc6a5
6221,C1420213,slc6a3
6222,C1420214,slc6a4
6224,C1420218,slc6a7
6225,C1420219,slc6a8
6226,C1420220,slc6a9
6228,C1420222,slc7a11
6230,C1420224,slc7a4
6232,C1420226,slc7a7
6233,C1420227,slc7a8
6234,C1420228,slc7a9
6235,C1420229,slc8a1
6236,C1420232,slc9a1
6237,C1420233,slc9a2
6238,C1420234,slc9a3
6239,C1420236,slc9a3r1
6240,C1420237,slc9a3r2
6241,C1420239,slc9a5
6242,C1420240,slc9a6
6256,C1420243,slit1
6290,C1420248,snai2
6269,C1420250,smarcal1
6279,C1420257,smn1
6280,C1420258,smn2
6283,C1420259,smpd1
6286,C1420261,smpx
6051,C1420266,siglec1
6291,C1420270,snap25
6292,C1420271,snap29
6294,C1420278,sncb
2554,C1420280,fscn1
6298,C1420283,snrpa
6299,C1420292,snrpe
6301,C1420296,snta1
6303,C1420302,snx3
6304,C1420304,soat1
6305,C1420305,soat2
6309,C1420307,sod2
6318,C1420311,sord
6319,C1420312,sorl1
6320,C1420313,sort1
6321,C1420314,sos1
6324,C1420317,sox10
6325,C1420318,sox11
6327,C1420321,sox18
6328,C1420322,sox2
6329,C1420326,sox3
6330,C1420331,sox9
6333,C1420337,spag1
6345,C1420344,spg11
6347,C1420354,spg7
6348,C1420357,sphk1
6358,C1420362,spint2
6365,C1420369,spp1
6367,C1420383,spry2
6369,C1420385,spta1
6370,C1420386,sptan1
6371,C1420388,sptbn1
6372,C1420389,sptbn2
6373,C1420390,sptlc1
6374,C1420391,sptlc2
6376,C1420392,sqle
6377,C1420393,sqstm1
6380,C1420395,srd5a1
6383,C1420398,srebf1
6384,C1420404,srm
6386,C1420410,srp72
6387,C1420412,srpk1
6388,C1420413,srpk2
6392,C1420418,sry
6394,C1420431,ssr4
6402,C1420434,ssx1
6403,C1420435,ssx2
6393,C1420439,ss18
6409,C1420450,stag3
6490,C1420459,sult1e1
610,C1420464,aurkb
611,C1420465,aurkc
6429,C1420469,stk17b
5226,C1420470,plk4
1150,C1420484,cdkl5
6446,C1420492,stub1
6447,C1420494,stx11
6448,C1420496,stx16
6450,C1420506,stxbp1
6451,C1420507,stxbp2
6458,C1420510,sucla2
6459,C1420511,suclg1
6460,C1420512,suclg2
6485,C1420514,sult1a1
6486,C1420515,sult1a2
6491,C1420519,sult2a1
6492,C1420520,sult2b1
6498,C1420521,suox
6503,C1420527,surf1
6504,C1420532,suv39h1
6508,C1420544,syn2
6512,C1420552,synj1
6514,C1420554,syp
6516,C1420557,syt2
6518,C1420564,tac3
6521,C1420565,tacr1
6522,C1420566,tacr2
6530,C1420572,taf4b
6533,C1420580,taldo1
6545,C1420583,tapbp
6547,C1420588,tardbp
6556,C1420593,tbc1d1
6558,C1420597,tbce
6562,C1420603,tbx1
6563,C1420607,tbx19
6564,C1420610,tbx21
7006,C1420613,ulnar mammary syndrome
6565,C1420613,tbx3
6566,C1420614,tbx4
6567,C1420615,tbx5
6568,C1420616,tbx6
6569,C1420619,tbxa2r
6570,C1420620,tbxas1
3095,C1420631,hnf1a
6572,C1420632,tcf12
3096,C1420636,hnf1b
7210,C1420645,zeb1
6577,C1420650,tcl1a
6578,C1420652,tcn1
6579,C1420653,tcn2
6580,C1420654,tcof1
6584,C1420667,tdgf1
6589,C1420679,tead1
6591,C1420683,tecta
6614,C1420688,tesk1
6615,C1420689,tesk2
6631,C1420701,tff2
6632,C1420703,tfg
6634,C1420707,tfr2
6644,C1420712,tgif1
6645,C1420713,tgm1
6646,C1420714,tgm2
6647,C1420715,tgm3
6648,C1420716,tgm4
6649,C1420717,tgm5
6655,C1420720,thbd
6684,C1420729,tia1
6694,C1420740,timm8a
6707,C1420744,tjp1
6708,C1420745,tjp2
6709,C1420747,tk1
6712,C1420758,tll1
6713,C1420759,tll2
6714,C1420760,tln1
6736,C1420784,tmprss3
6741,C1420801,tnfaip6
6743,C1420805,tnfrsf11a
6747,C1420809,tnfrsf17
6750,C1420812,tnfrsf4
6763,C1420822,tnnc1
6764,C1420823,tnnc2
6765,C1420825,tnni2
6768,C1420827,tnnt1
6769,C1420828,tnnt2
6770,C1420829,tnnt3
2714,C1420838,gigyf2
6772,C1420850,tnxb
6799,C1420868,tpbg
6801,C1420870,tph1
6802,C1420871,tpi1
6804,C1420872,tpm1
6805,C1420873,tpm2
6806,C1420874,tpm3
6810,C1420876,tpp2
6833,C1421109,trdn
6835,C1421114,treh
6874,C1421146,trip11
6886,C1421168,trpc1
6887,C1421169,trpc2
6888,C1421170,trpc3
6889,C1421171,trpc4
6890,C1421172,trpc5
6891,C1421173,trpc6
6892,C1421174,trpc7
6908,C1421196,tsfm
6910,C1421200,tshb
6917,C1421208,tspyl1
6919,C1421210,tst
6920,C1421211,tsta3
6929,C1421224,ttr
6930,C1421225,tub
6935,C1421226,tuba4a
6934,C1421227,tuba3c
6937,C1421229,tuba8
6938,C1421231,tubb
6948,C1421235,tubg1
6950,C1421238,tufm
6952,C1421241,tulp1
6957,C1421246,txk
6960,C1421248,txnrd1
6962,C1421249,tyk2
6969,C1421256,uap1
6972,C1421267,ubc
6973,C1421271,ube2a
6976,C1421293,ube3a
6979,C1421305,ubqln2
6981,C1421309,uchl1
6985,C1421313,ucp1
6986,C1421314,ucp2
6987,C1421315,ucp3
5928,C1421318,scgb1a1
6989,C1421319,ugcg
6993,C1421327,ugt1a3
6994,C1421328,ugt1a4
6995,C1421329,ugt1a5
6997,C1421331,ugt1a7
6999,C1421333,ugt1a9
7000,C1421334,ugt2a1
7001,C1421338,ugt2b15
7002,C1421339,ugt2b17
7003,C1421345,ugt2b4
7007,C1421351,umod
7008,C1421354,umps
7010,C1421361,ung
7013,C1421363,upp1
7015,C1421368,uqcrb
7018,C1421371,uqcrfs1
7019,C1421373,uqcrh
7026,C1421374,urod
7030,C1421375,uros
7033,C1421379,ush1c
7034,C1421381,ush2a
7035,C1421386,usp1
7036,C1421391,usp14
7037,C1421395,usp18
7038,C1421401,usp24
7040,C1421406,usp5
7042,C1421409,usp9x
7043,C1421410,usp9y
7047,C1421412,utrn
7063,C1421425,vapb
7075,C1421428,vasp
7076,C1421435,vcam1
7086,C1421446,vegfb
7101,C1421451,vim
7107,C1421452,vipr2
7116,C1421455,vldlr
7127,C1421465,vps33b
6900,C1421467,trpv1
7131,C1421468,vrk1
7132,C1421473,vsx1
7140,C1421477,wars2
7148,C1421500,wee1
7151,C1421501,wfs1
2539,C1421504,foxn1
7158,C1421511,wnt10b
7165,C1421520,wrb
7168,C1421525,wwox
7172,C1421527,xbp1
7173,C1421531,xdh
7179,C1421536,xist
7182,C1421540,xpc
7183,C1421543,xpnpep2
7216,C1421579,zfy
7218,C1421583,zic3
7225,C1421586,zmpste24
7228,C1421633,znf141
7229,C1421699,znf211
7230,C1421705,znf217
220,C1421876,aicda
574,C1421881,atp2c1
2020,C1421916,duox2
2053,C1421917,ece2
2846,C1421928,gpr63
2920,C1421933,gsto1
3608,C1421941,kif4a
3862,C1421944,lpin1
4053,C1421947,mcoln1
4054,C1421949,mcoln3
4513,C1421968,nek7
4663,C1421972,nphs2
5190,C1421980,pla2g2e
5665,C1421986,rbms3
5827,C1421991,rpgrip1
6171,C1421996,slc2a10
6174,C1421998,slc2a9
6190,C1421999,slc38a1
6191,C1422000,slc38a2
6798,C1422009,tp63
6977,C1422011,ube3b
7128,C1422017,vps35
590,C1422042,atp8a1
562,C1422052,atp10a
5261,C1422055,pole3
65,C1422064,ace2
3941,C1422072,magec2
811,C1422073,brd4
2365,C1422079,fbxo31
2367,C1422081,fbxo7
2364,C1422095,fbxl4
1385,C1422133,clk4
2838,C1422155,gpr182
5672,C1422161,rce1
3929,C1422169,maea
2770,C1422172,glyat
5734,C1422173,rgs19
304,C1422178,aloxe3
5470,C1422198,prx
1302,C1422200,chrna10
4554,C1422205,neurog3
6203,C1422206,slc4a10
6097,C1422213,slc12a5
6247,C1422214,slco1c1
539,C1422219,aspscr1
1432,C1422223,cntnap2
2335,C1422247,fam65b
37,C1422255,abcg5
5995,C1422259,serpinb7
877,C1422274,c6orf10
5358,C1422337,prdm16
399,C1422340,ano3
6903,C1422342,trpv6
6213,C1422359,slc5a7
4297,C1422372,mrps16
2992,C1422386,hdac9
2991,C1422387,hdac7
1309,C1422395,chrna9
5733,C1422398,rgs17
480,C1422408,arhgef10
6812,C1422416,tpsd1
481,C1422475,arhgef12
2111,C1422480,elac2
3513,C1422483,jph2
3514,C1422484,jph3
4700,C1422496,nsd1
6284,C1422502,smpd3
4255,C1422510,mmp26
4256,C1422511,mmp27
831,C1422516,brpf1
1081,C1422519,cd2ap
616,C1422523,auts2
5601,C1422524,rab23
4709,C1422545,ntng1
4618,C1422546,nlgn3
4617,C1422548,nlgn1
6037,C1422551,shank2
3860,C1422553,lpar3
5898,C1422554,s1pr5
812,C1422561,brd7
4221,C1422572,mkl1
5216,C1422573,plekha1
5217,C1422576,plekha4
3445,C1422593,irx5
4257,C1422595,mmp28
2824,C1422611,gp6
3060,C1422622,hipk2
2116,C1422632,elovl4
2119,C1422634,elspbp1
5676,C1422637,rdh8
6103,C1422640,slc13a3
3863,C1422658,lpin2
2608,C1422662,gabrq
4298,C1422713,mrps22
4657,C1422736,npc2
483,C1422758,arhgef9
4083,C1422767,meg3
5155,C1422771,pink1
940,C1422774,camk1g
1127,C1422796,cdca3
1557,C1422802,creld1
14,C1422805,abca12
5319,C1422813,ppig
5320,C1422814,ppih
2088,C1422820,egln3
2581,C1422829,fyco1
1791,C1422833,deaf1
6193,C1422835,slc38a4
3918,C1422841,lyve1
1441,C1423002,cog5
538,C1423015,aspn
7211,C1423021,zeb2
1208,C1423022,cep68
1946,C1423027,dnajb6
3491,C1423036,itpkc
3337,C1423038,il22
4598,C1423043,nin
6549,C1423055,tas2r16
6067,C1423063,sirt3
6068,C1423065,sirt5
5135,C1423070,pigt
6302,C1423101,snx10
5253,C1423114,pofut1
5454,C1423492,prpf31
4038,C1423501,mbtps2
4037,C1423502,mbtps1
4845,C1423503,p2rx2
912,C1423504,cacna2d3
6355,C1423506,spink5
2831,C1423507,gphn
