head_UMLS_CUI	relation	tail_UMLS_CUI
C0003811	CTD	C0012258
C0007222	CTD	C0012258
C0018800	CTD	C0012258
C0018801	CTD	C0012258
C0020538	CTD	C0012258
C0040034	CTD	C0012258
C0000737	CTD	C0012265
C0003811	CTD	C0012265
C0004238	CTD	C0012265
C0007222	CTD	C0012265
C0013604	CTD	C0012265
C0018790	CTD	C0012265
C0018801	CTD	C0012265
C0019158	CTD	C0012265
C0020461	CTD	C0012265
C0020538	CTD	C0012265
C0020649	CTD	C0012265
C0027651	CTD	C0012265
C0029944	CTD	C0012265
C0030193	CTD	C0012265
C0036572	CTD	C0012265
C0039231	CTD	C0012265
C0042510	CTD	C0012265
C0242698	CTD	C0012265
C0878544	CTD	C0012265
C0027497	CTD	C0012291
C0040053	CTD	C0012291
C0027497	CTD	C0012306
C0030193	CTD	C0012306
C0030201	CTD	C0012306
C0033774	CTD	C0012306
C0035229	CTD	C0012306
C0042963	CTD	C0012306
C0020437	CTD	C0012319
C0001122	CTD	C0012373
C0520909	CTD	C0012381
C0020672	CTD	C0012403
C0021368	CTD	C0012403
C0030193	CTD	C0012403
C0036572	CTD	C0012403
C0041582	CTD	C0012403
C0009676	CTD	C0012522
C0013604	CTD	C0012522
C0015230	CTD	C0012522
C0020517	CTD	C0012522
C0020649	CTD	C0012522
C0023530	CTD	C0012522
C0027497	CTD	C0012522
C0029944	CTD	C0012522
C0030193	CTD	C0012522
C0032343	CTD	C0012522
C0035410	CTD	C0012522
C0036572	CTD	C0012522
C0039231	CTD	C0012522
C0042963	CTD	C0012522
C0525041	CTD	C0012522
C0001122	CTD	C0012582
C0003811	CTD	C0012702
C0004238	CTD	C0012702
C0018790	CTD	C0012702
C0018801	CTD	C0012702
C0020649	CTD	C0012702
C0030193	CTD	C0012702
C0011603	CTD	C0012772
C0019158	CTD	C0012772
C0020538	CTD	C0012772
C0027651	CTD	C0012772
C0030193	CTD	C0012772
C0036572	CTD	C0012772
C0037274	CTD	C0012772
C0086543	CTD	C0012772
C0235032	CTD	C0012772
C0236736	CTD	C0012772
C0001122	CTD	C0012963
C0020538	CTD	C0013015
C0027497	CTD	C0013015
C0030567	CTD	C0013015
C0039231	CTD	C0013015
C0042963	CTD	C0013015
C0014457	CTD	C0013030
C0018799	CTD	C0013030
C0018801	CTD	C0013030
C0020538	CTD	C0013030
C0020621	CTD	C0013030
C0020649	CTD	C0013030
C0021368	CTD	C0013030
C0029944	CTD	C0013030
C0030567	CTD	C0013030
C0036341	CTD	C0013030
C0036572	CTD	C0013030
C0036974	CTD	C0013030
C0038587	CTD	C0013030
C0039231	CTD	C0013030
C0236736	CTD	C0013030
C0242698	CTD	C0013030
C0003811	CTD	C0013085
C0030193	CTD	C0013085
C0036572	CTD	C0013085
C0039231	CTD	C0013085
C0000737	CTD	C0013089
C0002871	CTD	C0013089
C0002878	CTD	C0013089
C0003811	CTD	C0013089
C0004093	CTD	C0013089
C0006111	CTD	C0013089
C0007222	CTD	C0013089
C0015672	CTD	C0013089
C0018801	CTD	C0013089
C0018923	CTD	C0013089
C0020538	CTD	C0013089
C0020649	CTD	C0013089
C0021368	CTD	C0013089
C0022658	CTD	C0013089
C0023418	CTD	C0013089
C0023530	CTD	C0013089
C0024299	CTD	C0013089
C0024419	CTD	C0013089
C0027497	CTD	C0013089
C0027651	CTD	C0013089
C0030297	CTD	C0013089
C0031154	CTD	C0013089
C0040034	CTD	C0013089
C0040136	CTD	C0013089
C0042035	CTD	C0013089
C0042076	CTD	C0013089
C0042963	CTD	C0013089
C0235032	CTD	C0013089
C0333355	CTD	C0013089
C0677886	CTD	C0013089
C0008149	CTD	C0013090
C0018800	CTD	C0013090
C0020538	CTD	C0013090
C0024299	CTD	C0013090
C0035243	CTD	C0013090
C0036572	CTD	C0013090
C0003811	CTD	C0013136
C0015967	CTD	C0013136
C0020538	CTD	C0013136
C0027497	CTD	C0013136
C0030193	CTD	C0013136
C0030201	CTD	C0013136
C0035229	CTD	C0013136
C0036572	CTD	C0013136
C0039231	CTD	C0013136
C0042963	CTD	C0013136
C0033046	CTD	C0013340
C0018790	CTD	C0013615
C0026896	CTD	C0013615
C0428977	CTD	C0013615
C0522224	CTD	C0013615
C0002871	CTD	C0014025
C0013604	CTD	C0014025
C0015695	CTD	C0014025
C0018790	CTD	C0014025
C0018799	CTD	C0014025
C0018800	CTD	C0014025
C0020461	CTD	C0014025
C0020538	CTD	C0014025
C0020615	CTD	C0014025
C0020625	CTD	C0014025
C0020649	CTD	C0014025
C0021368	CTD	C0014025
C0022658	CTD	C0014025
C0023895	CTD	C0014025
C0027651	CTD	C0014025
C0030297	CTD	C0014025
C0032285	CTD	C0014025
C0036659	CTD	C0014025
C0428977	CTD	C0014025
C0878544	CTD	C0014025
C0003811	CTD	C0014277
C0018801	CTD	C0014277
C0019158	CTD	C0014277
C0020538	CTD	C0014277
C0020649	CTD	C0014277
C0023895	CTD	C0014277
C0027497	CTD	C0014277
C0035229	CTD	C0014277
C0036572	CTD	C0014277
C0006277	CTD	C0014310
C0014544	CTD	C0014310
C0036572	CTD	C0014310
C0015967	CTD	C0014479
C0018790	CTD	C0014479
C0019080	CTD	C0014479
C0020517	CTD	C0014479
C0020538	CTD	C0014479
C0020649	CTD	C0014479
C0030193	CTD	C0014479
C0035410	CTD	C0014479
C0036572	CTD	C0014479
C0039231	CTD	C0014479
C0428977	CTD	C0014479
C0878544	CTD	C0014479
C0001122	CTD	C0014563
C0002871	CTD	C0014582
C0015967	CTD	C0014582
C0018801	CTD	C0014582
C0022658	CTD	C0014582
C0023903	CTD	C0014582
C0024299	CTD	C0014582
C0024305	CTD	C0014582
C0027497	CTD	C0014582
C0040034	CTD	C0014582
C0040053	CTD	C0014582
C0042963	CTD	C0014582
C0878544	CTD	C0014582
C0018799	CTD	C0014710
C0021308	CTD	C0014710
C0022116	CTD	C0014710
C0036572	CTD	C0014710
C0003811	CTD	C0014806
C0008149	CTD	C0014806
C0014544	CTD	C0014806
C0020649	CTD	C0014806
C0021368	CTD	C0014806
C0031350	CTD	C0014806
C0036572	CTD	C0014806
C0001973	CTD	C0014912
C0005944	CTD	C0014912
C0013604	CTD	C0014912
C0020456	CTD	C0014912
C0027651	CTD	C0014912
C0036572	CTD	C0014912
C0002871	CTD	C0014921
C0027497	CTD	C0014921
C0020538	CTD	C0014927
C0260662	CTD	C0014963
C0029134	CTD	C0014964
C0040034	CTD	C0014964
C0038587	CTD	C0014987
C0001144	CTD	C0015011
C0040053	CTD	C0015011
C0042510	CTD	C0015011
C0011991	CTD	C0015020
C0015967	CTD	C0015020
C0020649	CTD	C0015020
C0027497	CTD	C0015020
C0040034	CTD	C0015020
C0042963	CTD	C0015020
C0086543	CTD	C0015020
C0235032	CTD	C0015020
C0242488	CTD	C0015020
C0878544	CTD	C0015020
C1458155	CTD	C0015020
C0006111	CTD	C0015021
C0015695	CTD	C0015021
C0030567	CTD	C0015042
C0013384	CTD	C0015043
C0024141	CTD	C0015043
C0036572	CTD	C0015043
C0030193	CTD	C0015120
C0036572	CTD	C0015120
C0001122	CTD	C0015131
C0022658	CTD	C0015133
C0038362	CTD	C0015133
C0039590	CTD	C0015133
C0085136	CTD	C0015133
C0376545	CTD	C0015133
C1261473	CTD	C0015133
C0000737	CTD	C0015620
C0017152	CTD	C0015620
C0018801	CTD	C0015620
C0025202	CTD	C0015620
C0030193	CTD	C0015620
C0030920	CTD	C0015620
C0036572	CTD	C0015620
C0003850	CTD	C0015772
C0010068	CTD	C0015772
C0013604	CTD	C0015772
C0016059	CTD	C0015772
C0018801	CTD	C0015772
C0020538	CTD	C0015772
C0020649	CTD	C0015772
C0036572	CTD	C0015772
C0039231	CTD	C0015772
C0020538	CTD	C0015777
C0018801	CTD	C0015840
C0022876	CTD	C0015840
C0006111	CTD	C0015846
C0009792	CTD	C0015846
C0009806	CTD	C0015846
C0015967	CTD	C0015846
C0018790	CTD	C0015846
C0020649	CTD	C0015846
C0020672	CTD	C0015846
C0027497	CTD	C0015846
C0030201	CTD	C0015846
C0035229	CTD	C0015846
C0036572	CTD	C0015846
C0038587	CTD	C0015846
C0039231	CTD	C0015846
C0042963	CTD	C0015846
C0428977	CTD	C0015846
C0522224	CTD	C0015846
C0003811	CTD	C0016229
C0004238	CTD	C0016229
C0018801	CTD	C0016229
C0020649	CTD	C0016229
C0023976	CTD	C0016229
C0036572	CTD	C0016229
C0039231	CTD	C0016229
C0042510	CTD	C0016229
C0428977	CTD	C0016229
C0030193	CTD	C0016245
C0004623	CTD	C0016267
C0019158	CTD	C0016267
C0022346	CTD	C0016267
C0085605	CTD	C0016267
C0003811	CTD	C0016277
C0006840	CTD	C0016277
C0020437	CTD	C0016277
C0022658	CTD	C0016277
C0026946	CTD	C0016277
C0036572	CTD	C0016277
C0040034	CTD	C0016277
C0023530	CTD	C0016278
C0018801	CTD	C0016280
C0020461	CTD	C0016280
C0020538	CTD	C0016280
C0020621	CTD	C0016280
C0020625	CTD	C0016280
C0020649	CTD	C0016280
C0009676	CTD	C0016293
C0014544	CTD	C0016293
C0020649	CTD	C0016293
C0027497	CTD	C0016293
C0030193	CTD	C0016293
C0032343	CTD	C0016293
C0035229	CTD	C0016293
C0036572	CTD	C0016293
C0038587	CTD	C0016293
C0007786	CTD	C0016295
C0013384	CTD	C0016295
C0013604	CTD	C0016295
C0020649	CTD	C0016295
C0025261	CTD	C0016295
C0036572	CTD	C0016295
C0042510	CTD	C0016295
C0242422	CTD	C0016295
C0030193	CTD	C0016296
C0036572	CTD	C0016296
C0021368	CTD	C0016298
C0037274	CTD	C0016298
C0086543	CTD	C0016298
C0033860	CTD	C0016299
C0017185	CTD	C0016343
C0023890	CTD	C0016343
C0023895	CTD	C0016343
C0028840	CTD	C0016351
C0235032	CTD	C0016360
C0020538	CTD	C0016365
C0036341	CTD	C0016365
C0036572	CTD	C0016365
C0236736	CTD	C0016365
C0428977	CTD	C0016365
C0020625	CTD	C0016368
C0027497	CTD	C0016368
C0036341	CTD	C0016368
C0036572	CTD	C0016368
C0042963	CTD	C0016368
C0013384	CTD	C0016375
C0036572	CTD	C0016375
C0038587	CTD	C0016375
C0003873	CTD	C0016377
C0011065	CTD	C0016377
C0015967	CTD	C0016377
C0020438	CTD	C0016377
C0021368	CTD	C0016377
C0022658	CTD	C0016377
C0030193	CTD	C0016377
C0030201	CTD	C0016377
C0042131	CTD	C0016377
C0036341	CTD	C0016383
C0007097	CTD	C0016384
C0010417	CTD	C0016384
C0002871	CTD	C0016410
C0007222	CTD	C0016410
C0014544	CTD	C0016410
C0020538	CTD	C0016410
C0022658	CTD	C0016410
C0023895	CTD	C0016410
C0027651	CTD	C0016410
C0033860	CTD	C0016410
C0400966	CTD	C0016410
C0878544	CTD	C0016410
C0022658	CTD	C0016610
C0002871	CTD	C0016855
C0003962	CTD	C0016855
C0007193	CTD	C0016855
C0878544	CTD	C0016855
C0001122	CTD	C0016860
C0020433	CTD	C0016875
C0022346	CTD	C0016875
C0029443	CTD	C0016875
C0035410	CTD	C0016875
C0002395	CTD	C0016967
C0032343	CTD	C0016967
C0428977	CTD	C0016967
C0522224	CTD	C0016972
C0006111	CTD	C0017066
C0019163	CTD	C0017066
C0036572	CTD	C0017066
C0206178	CTD	C0017066
C0010068	CTD	C0017245
C0019158	CTD	C0017245
C0026848	CTD	C0017245
C0242339	CTD	C0017245
C0242350	CTD	C0017245
C0012091	CTD	C0017612
C0003811	CTD	C0017628
C0020456	CTD	C0017628
C0020649	CTD	C0017628
C0022658	CTD	C0017628
C0013604	CTD	C0017631
C0020456	CTD	C0017631
C0011849	CTD	C0017642
C0003864	CTD	C0017718
C0020456	CTD	C0017718
C0021368	CTD	C0017718
C0021390	CTD	C0017718
C0029408	CTD	C0017718
C0029456	CTD	C0017718
C0030193	CTD	C0017718
C0008370	CTD	C0017817
C0009319	CTD	C0017817
C0010674	CTD	C0017817
C0015695	CTD	C0017817
C0015967	CTD	C0017817
C0018799	CTD	C0017817
C0019080	CTD	C0017817
C0020538	CTD	C0017817
C0022658	CTD	C0017817
C0023903	CTD	C0017817
C0036572	CTD	C0017817
C0235032	CTD	C0017817
C0020598	CTD	C0017845
C0036572	CTD	C0017845
C0010068	CTD	C0017887
C0018790	CTD	C0017887
C0018801	CTD	C0017887
C0019080	CTD	C0017887
C0020672	CTD	C0017887
C0030193	CTD	C0017887
C0039231	CTD	C0017887
C0042510	CTD	C0017887
C0042790	CTD	C0017887
C0242698	CTD	C0017887
C0428977	CTD	C0017887
C0003811	CTD	C0017970
C0018790	CTD	C0017970
C0020649	CTD	C0017970
C0039231	CTD	C0017970
C0042963	CTD	C0017970
C0428977	CTD	C0017970
C0014544	CTD	C0018242
C0015967	CTD	C0018242
C0019158	CTD	C0018242
C0021368	CTD	C0018242
C0022658	CTD	C0018242
C0023903	CTD	C0018242
C0024141	CTD	C0018242
C0026946	CTD	C0018242
C0162533	CTD	C0018242
C0020538	CTD	C0018312
C0020649	CTD	C0018312
C0020538	CTD	C0018318
C0020649	CTD	C0018318
C0030193	CTD	C0018318
C0428977	CTD	C0018318
C0003811	CTD	C0018546
C0006111	CTD	C0018546
C0008066	CTD	C0018546
C0018790	CTD	C0018546
C0018801	CTD	C0018546
C0020538	CTD	C0018546
C0020649	CTD	C0018546
C0020672	CTD	C0018546
C0022658	CTD	C0018546
C0026826	CTD	C0018546
C0030193	CTD	C0018546
C0036572	CTD	C0018546
C0042510	CTD	C0018546
C0042963	CTD	C0018546
C0242422	CTD	C0018546
C0525041	CTD	C0018546
C0001122	CTD	C0018549
C0006111	CTD	C0019435
C0007193	CTD	C0020223
C0018800	CTD	C0020223
C0018801	CTD	C0020223
C0020538	CTD	C0020223
C0020649	CTD	C0020223
C0022658	CTD	C0020223
C0033687	CTD	C0020223
C0036572	CTD	C0020223
C0039231	CTD	C0020223
C0428977	CTD	C0020223
C0003811	CTD	C0020261
C0013604	CTD	C0020261
C0018799	CTD	C0020261
C0018801	CTD	C0020261
C0020437	CTD	C0020261
C0020438	CTD	C0020261
C0020538	CTD	C0020261
C0020621	CTD	C0020261
C0020625	CTD	C0020261
C0022658	CTD	C0020261
C0027720	CTD	C0020261
C0030193	CTD	C0020261
C0035410	CTD	C0020261
C0039231	CTD	C0020261
C0522224	CTD	C0020261
C0030193	CTD	C0020264
C0003873	CTD	C0020268
C0020522	CTD	C0020268
C0036572	CTD	C0020268
C0003811	CTD	C0020336
C0003873	CTD	C0020336
C0015230	CTD	C0020336
C0018801	CTD	C0020336
C0026848	CTD	C0020336
C0033860	CTD	C0020336
C0035229	CTD	C0020336
C0020625	CTD	C0020402
C0023418	CTD	C0020402
C0037274	CTD	C0020402
C0041364	CTD	C0020402
C0003811	CTD	C0020404
C0020517	CTD	C0020404
C0038587	CTD	C0020404
C0039231	CTD	C0020404
C0042874	CTD	C0020676
C0000737	CTD	C0020740
C0003811	CTD	C0020740
C0020538	CTD	C0020740
C0020625	CTD	C0020740
C0020649	CTD	C0020740
C0021368	CTD	C0020740
C0022658	CTD	C0020740
C0027497	CTD	C0020740
C0030297	CTD	C0020740
C0036572	CTD	C0020740
C0040034	CTD	C0020740
C0040053	CTD	C0020740
C0042035	CTD	C0020740
C0011991	CTD	C0020789
C0023530	CTD	C0020789
C0024299	CTD	C0020789
C0024305	CTD	C0020789
C0027651	CTD	C0020789
C0006111	CTD	C0020933
C0022658	CTD	C0020933
C0036572	CTD	C0020933
C0003811	CTD	C0020934
C0015967	CTD	C0020934
C0021368	CTD	C0020934
C0023530	CTD	C0020934
C0027651	CTD	C0020934
C0036572	CTD	C0020934
C0525041	CTD	C0020934
C0011849	CTD	C0021186
C0013604	CTD	C0021186
C0020438	CTD	C0021186
C0020538	CTD	C0021186
C0020621	CTD	C0021186
C0020625	CTD	C0021186
C0022658	CTD	C0021186
C0026848	CTD	C0021186
C0042510	CTD	C0021186
C0000737	CTD	C0021246
C0001430	CTD	C0021246
C0002871	CTD	C0021246
C0003864	CTD	C0021246
C0003873	CTD	C0021246
C0013395	CTD	C0021246
C0017152	CTD	C0021246
C0018671	CTD	C0021246
C0019163	CTD	C0021246
C0020437	CTD	C0021246
C0020456	CTD	C0021246
C0020538	CTD	C0021246
C0020621	CTD	C0021246
C0020649	CTD	C0021246
C0021368	CTD	C0021246
C0022116	CTD	C0021246
C0022658	CTD	C0021246
C0022876	CTD	C0021246
C0027497	CTD	C0021246
C0030201	CTD	C0021246
C0035435	CTD	C0021246
C0036572	CTD	C0021246
C0038013	CTD	C0021246
C0040034	CTD	C0021246
C0042963	CTD	C0021246
C0242422	CTD	C0021246
C0393735	CTD	C0021246
C0428977	CTD	C0021246
C1261287	CTD	C0021246
C0039902	CTD	C0021390
C0007222	CTD	C0022026
C0022658	CTD	C0022026
C0027497	CTD	C0022026
C0030193	CTD	C0022026
C0036572	CTD	C0022026
C0042510	CTD	C0022026
C0428977	CTD	C0022026
C0020676	CTD	C0022028
C0020538	CTD	C0022154
C0001430	CTD	C0022180
C0003811	CTD	C0022180
C0007786	CTD	C0022180
C0009676	CTD	C0022180
C0010068	CTD	C0022180
C0015967	CTD	C0022180
C0020456	CTD	C0022180
C0020538	CTD	C0022180
C0020649	CTD	C0022180
C0022658	CTD	C0022180
C0024591	CTD	C0022180
C0027497	CTD	C0022180
C0030193	CTD	C0022180
C0035229	CTD	C0022180
C0036572	CTD	C0022180
C0039231	CTD	C0022180
C0042963	CTD	C0022180
C0525041	CTD	C0022180
C0001122	CTD	C0022209
C0003811	CTD	C0022245
C0016059	CTD	C0022245
C0018799	CTD	C0022245
C0018800	CTD	C0022245
C0018801	CTD	C0022245
C0019080	CTD	C0022245
C0020456	CTD	C0022245
C0020538	CTD	C0022245
C0020649	CTD	C0022245
C0039231	CTD	C0022245
C0042510	CTD	C0022245
C0428977	CTD	C0022245
C0878544	CTD	C0022245
C0002871	CTD	C0022265
C0015695	CTD	C0022265
C0022658	CTD	C0022265
C0024299	CTD	C0022265
C0026848	CTD	C0022265
C0027651	CTD	C0022265
C0030193	CTD	C0022265
C0033860	CTD	C0022265
C0040034	CTD	C0022265
C1269683	CTD	C0022265
C0033774	CTD	C0022322
C0036572	CTD	C0022322
C0011053	CTD	C0022487
C0022658	CTD	C0022487
C0025289	CTD	C0022487
C0260662	CTD	C0022487
C0003811	CTD	C0022614
C0006434	CTD	C0022614
C0007786	CTD	C0022614
C0009676	CTD	C0022614
C0013384	CTD	C0022614
C0013604	CTD	C0022614
C0014544	CTD	C0022614
C0015672	CTD	C0022614
C0015967	CTD	C0022614
C0016059	CTD	C0022614
C0018790	CTD	C0022614
C0020456	CTD	C0022614
C0020649	CTD	C0022614
C0021368	CTD	C0022614
C0022658	CTD	C0022614
C0025261	CTD	C0022614
C0027497	CTD	C0022614
C0030193	CTD	C0022614
C0032343	CTD	C0022614
C0035229	CTD	C0022614
C0036572	CTD	C0022614
C0038587	CTD	C0022614
C0039231	CTD	C0022614
C0042963	CTD	C0022614
C0428977	CTD	C0022614
C0525041	CTD	C0022614
C0525045	CTD	C0022614
C0878544	CTD	C0022614
C0004030	CTD	C0022625
C0006840	CTD	C0022625
C0008370	CTD	C0022625
C0019572	CTD	C0022625
C0022568	CTD	C0022625
C0023895	CTD	C0022625
C0026848	CTD	C0022625
C0026946	CTD	C0022625
C0027497	CTD	C0022625
C0030193	CTD	C0022625
C0036572	CTD	C0022625
C0042109	CTD	C0022625
C0085605	CTD	C0022625
C0273115	CTD	C0022625
C0003873	CTD	C0022635
C0013604	CTD	C0022635
C0015967	CTD	C0022635
C0021368	CTD	C0022635
C0022658	CTD	C0022635
C0029408	CTD	C0022635
C0030193	CTD	C0022635
C0030305	CTD	C0022635
C0035435	CTD	C0022635
C0009319	CTD	C0022642
C0013604	CTD	C0022642
C0020517	CTD	C0022642
C0024530	CTD	C0022642
C0036572	CTD	C0022642
C0042109	CTD	C0022642
C0003811	CTD	C0022860
C0007222	CTD	C0022860
C0018790	CTD	C0022860
C0018801	CTD	C0022860
C0020538	CTD	C0022860
C0026848	CTD	C0022860
C0039231	CTD	C0022860
C0042035	CTD	C0022860
C0428977	CTD	C0022860
C0000737	CTD	C0022957
C0011991	CTD	C0022957
C0022658	CTD	C0022957
C0027497	CTD	C0022957
C0023530	CTD	C0023413
C0036572	CTD	C0023413
C0019572	CTD	C0023566
C0042131	CTD	C0023566
C0333641	CTD	C0023566
C0020538	CTD	C0023570
C0027497	CTD	C0023570
C0027651	CTD	C0023570
C0036572	CTD	C0023570
C0236736	CTD	C0023570
C0030193	CTD	C0023586
C0004238	CTD	C0023660
C0005745	CTD	C0023660
C0009676	CTD	C0023660
C0011609	CTD	C0023660
C0013604	CTD	C0023660
C0014544	CTD	C0023660
C0018799	CTD	C0023660
C0018801	CTD	C0023660
C0020517	CTD	C0023660
C0020538	CTD	C0023660
C0020621	CTD	C0023660
C0020649	CTD	C0023660
C0030193	CTD	C0023660
C0030201	CTD	C0023660
C0035229	CTD	C0023660
C0036572	CTD	C0023660
C0036659	CTD	C0023660
C0039231	CTD	C0023660
C0042510	CTD	C0023660
C0042790	CTD	C0023660
C0042963	CTD	C0023660
C0260662	CTD	C0023660
C0428977	CTD	C0023660
C0520909	CTD	C0023660
C0522224	CTD	C0023660
C0011991	CTD	C0023726
C0015230	CTD	C0023726
C0018790	CTD	C0023726
C0023895	CTD	C0023726
C0036572	CTD	C0023791
C0013384	CTD	C0023863
C0020672	CTD	C0023863
C0027497	CTD	C0023863
C0030567	CTD	C0023863
C0036572	CTD	C0023863
C0001122	CTD	C0023870
C0024299	CTD	C0023972
C0027651	CTD	C0023972
C0000737	CTD	C0023992
C0009806	CTD	C0023992
C0011991	CTD	C0023992
C0001122	CTD	C0024002
C0023903	CTD	C0024027
C0024299	CTD	C0024027
C0020672	CTD	C0024480
C0022658	CTD	C0024480
C0036572	CTD	C0024480
C0021368	CTD	C0024547
C0032343	CTD	C0024547
C0040136	CTD	C0024547
C0235032	CTD	C0024547
C0007786	CTD	C0024730
C0013604	CTD	C0024730
C0019158	CTD	C0024730
C0020488	CTD	C0024730
C0020621	CTD	C0024730
C0020649	CTD	C0024730
C0022658	CTD	C0024730
C0027720	CTD	C0024730
C0038454	CTD	C0024730
C0042510	CTD	C0024730
C0003811	CTD	C0024778
C0004239	CTD	C0024778
C0005745	CTD	C0024778
C0014544	CTD	C0024778
C0029944	CTD	C0024778
C0036572	CTD	C0024778
C1269683	CTD	C0024778
C0020538	CTD	C0024977
C0020542	CTD	C0024977
C0028754	CTD	C0024977
C0030193	CTD	C0024977
C0000737	CTD	C0025023
C0002871	CTD	C0025023
C0013384	CTD	C0025029
C0025261	CTD	C0025029
C0036572	CTD	C0025029
C0236736	CTD	C0025029
C0428977	CTD	C0025029
C0011053	CTD	C0025033
C0021368	CTD	C0025033
C0027497	CTD	C0025039
C0038587	CTD	C0025039
C0003873	CTD	C0025152
C0013390	CTD	C0025152
C0022658	CTD	C0025152
C0029944	CTD	C0025152
C0030201	CTD	C0025152
C0036572	CTD	C0025152
C0040034	CTD	C0025152
C0006111	CTD	C0025153
C0027497	CTD	C0025153
C0036572	CTD	C0025153
C0042963	CTD	C0025153
C0002871	CTD	C0025219
C0005686	CTD	C0025219
C0007222	CTD	C0025219
C0009319	CTD	C0025219
C0013604	CTD	C0025219
C0015695	CTD	C0025219
C0018799	CTD	C0025219
C0018800	CTD	C0025219
C0020538	CTD	C0025219
C0020649	CTD	C0025219
C0021368	CTD	C0025219
C0022658	CTD	C0025219
C0023530	CTD	C0025219
C0023890	CTD	C0025219
C0023895	CTD	C0025219
C0024141	CTD	C0025219
C0027651	CTD	C0025219
C0029456	CTD	C0025219
C0036572	CTD	C0025219
C0039231	CTD	C0025219
C0039584	CTD	C0025219
C0040156	CTD	C0025219
C0086543	CTD	C0025219
C0235032	CTD	C0025219
C0333355	CTD	C0025241
C0002395	CTD	C0025242
C0009676	CTD	C0025242
C0025261	CTD	C0025242
C0026848	CTD	C0025242
C0030193	CTD	C0025242
C0036572	CTD	C0025242
C0428977	CTD	C0025242
C0007097	CTD	C0025270
C0030193	CTD	C0025368
C0030201	CTD	C0025376
C0035229	CTD	C0025376
C0042963	CTD	C0025376
C0428977	CTD	C0025376
C0520909	CTD	C0025376
C0020649	CTD	C0025380
C0018790	CTD	C0025384
C0020538	CTD	C0025384
C0020649	CTD	C0025384
C0030193	CTD	C0025384
C0036572	CTD	C0025384
C0428977	CTD	C0025384
C0020649	CTD	C0025386
C0036572	CTD	C0025386
C0003811	CTD	C0025497
C0020538	CTD	C0025506
C0020538	CTD	C0025575
C0020649	CTD	C0025575
C0007097	CTD	C0025598
C0011875	CTD	C0025598
C0015695	CTD	C0025598
C0023895	CTD	C0025598
C0027651	CTD	C0025598
C0030305	CTD	C0025598
C0036572	CTD	C0025598
C0042963	CTD	C0025598
C0003811	CTD	C0025605
C0020456	CTD	C0025605
C0020538	CTD	C0025605
C0020672	CTD	C0025605
C0027497	CTD	C0025605
C0032343	CTD	C0025605
C0035229	CTD	C0025605
C0038454	CTD	C0025605
C0236736	CTD	C0025605
C0027412	CTD	C0025607
C0007222	CTD	C0025611
C0007820	CTD	C0025611
C0008370	CTD	C0025611
C0015967	CTD	C0025611
C0018801	CTD	C0025611
C0020517	CTD	C0025611
C0020538	CTD	C0025611
C0020672	CTD	C0025611
C0032343	CTD	C0025611
C0035410	CTD	C0025611
C0036572	CTD	C0025611
C0038454	CTD	C0025611
C0038587	CTD	C0025611
C0086543	CTD	C0025611
C0151699	CTD	C0025611
C0235032	CTD	C0025611
C0236736	CTD	C0025611
C0236969	CTD	C0025611
C0333641	CTD	C0025611
C0525041	CTD	C0025611
C0525045	CTD	C0025611
C0878544	CTD	C0025611
C0011609	CTD	C0025644
C0020538	CTD	C0025644
C0040034	CTD	C0025644
C0040156	CTD	C0025644
C0030193	CTD	C0025668
C0036572	CTD	C0025668
C0039231	CTD	C0025668
C0003873	CTD	C0025677
C0006118	CTD	C0025677
C0007222	CTD	C0025677
C0008489	CTD	C0025677
C0015967	CTD	C0025677
C0018671	CTD	C0025677
C0021368	CTD	C0025677
C0023448	CTD	C0025677
C0023895	CTD	C0025677
C0023903	CTD	C0025677
C0024299	CTD	C0025677
C0026946	CTD	C0025677
C0027686	CTD	C0025677
C0027794	CTD	C0025677
C0029944	CTD	C0025677
C0036572	CTD	C0025677
C0037274	CTD	C0025677
C0037286	CTD	C0025677
C0042963	CTD	C0025677
C0242350	CTD	C0025677
C0273115	CTD	C0025677
C0333355	CTD	C0025677
C0522224	CTD	C0025677
C0009676	CTD	C0025678
C0030201	CTD	C0025678
C0018799	CTD	C0025681
C0020649	CTD	C0025681
C0042510	CTD	C0025681
C0428977	CTD	C0025681
C0027497	CTD	C0025684
C0033860	CTD	C0025684
C0016059	CTD	C0025688
C0022658	CTD	C0025688
C0042035	CTD	C0025688
C0002453	CTD	C0025741
C0008489	CTD	C0025741
C0009319	CTD	C0025741
C0016059	CTD	C0025741
C0018801	CTD	C0025741
C0019158	CTD	C0025741
C0020538	CTD	C0025741
C0020625	CTD	C0025741
C0020649	CTD	C0025741
C0030305	CTD	C0025741
C0428977	CTD	C0025741
C0020649	CTD	C0025746
C0018790	CTD	C0025760
C0020538	CTD	C0025760
C0003811	CTD	C0025810
C0008489	CTD	C0025810
C0009676	CTD	C0025810
C0015672	CTD	C0025810
C0018790	CTD	C0025810
C0020542	CTD	C0025810
C0030193	CTD	C0025810
C0036572	CTD	C0025810
C0236736	CTD	C0025810
C0236969	CTD	C0025810
C0525041	CTD	C0025810
C0878544	CTD	C0025810
C0007820	CTD	C0025815
C0015695	CTD	C0025815
C0019080	CTD	C0025815
C0020517	CTD	C0025815
C0022658	CTD	C0025815
C0030201	CTD	C0025815
C0035229	CTD	C0025815
